2026-05-04 19:10:57 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-05-04 19:10:57 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-05-04 19:10:58 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-04 19:10:58 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4c68550d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@31cced7, org.springframework.security.web.context.SecurityContextHolderFilter@553fdf58, org.springframework.security.web.header.HeaderWriterFilter@75b45343, org.springframework.web.filter.CorsFilter@2928c493, org.springframework.security.web.authentication.logout.LogoutFilter@387f581e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@72fb0cb3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3a9d88ca, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4468fdae, org.springframework.security.web.authentication.rememberme.RememberMeAuthenticationFilter@3086155a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@29843829, org.springframework.security.web.access.ExceptionTranslationFilter@564519de, org.springframework.security.web.access.intercept.AuthorizationFilter@6df459fe]
2026-05-04 19:10:58 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-05-04 19:10:58 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-04 19:10:58 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2026-05-04 19:10:58 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
2026-05-04 19:10:58 [main] INFO  c.e.C.StoreIntegrationTest - Started StoreIntegrationTest in 2.72 seconds (process running for 18.538)
2026-05-04 19:10:58 [main] WARN  o.s.w.s.h.HandlerMappingIntrospector - Cache miss for REQUEST dispatch to '/products' (previous null). Performing CorsConfiguration lookup. This is logged once only at WARN level, and every time at TRACE.
2026-05-04 19:10:59 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-05-04 19:10:59 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - ComputerHikariCP - Shutdown initiated...
2026-05-04 19:10:59 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - ComputerHikariCP - Shutdown completed.
2026-05-04 19:10:59 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-05-04 19:10:59 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
